date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
2024-05-19 00:00:00;28.3;25;32;19.7;;;11.4;;1002.4;
2024-05-20 00:00:00;27.7;25;31;7.8;;;8.4;;1005.8;
2024-05-21 00:00:00;28.2;26;34;0.3;;;6.7;;1007.7;
2024-05-22 00:00:00;28.6;25;33;7.6;;;8;;1008.6;
2024-05-23 00:00:00;28;26;32;1.3;;;6;;1008;
2024-05-24 00:00:00;29.4;26;35;15.7;;;9.5;;1007.6;
2024-05-25 00:00:00;28;26;32;12.4;;;10.2;;1007.5;
2024-05-26 00:00:00;30.8;26;35;3;;;10.4;;1004.8;
2024-05-27 00:00:00;32;28;36;0;;;8.2;;1001;
2024-05-28 00:00:00;31.6;29;35;3.6;;;8.3;;1000.6;
2024-05-29 00:00:00;32;29;36;2;;;14.8;;1000.7;
2024-05-30 00:00:00;30.1;26;35;15.7;;;13.8;;1000.5;
2024-05-31 00:00:00;26.7;23;29;2.9;;;8.3;;1006;
2024-06-01 00:00:00;30.2;27;34;0;;;6.6;;1007.2;
2024-06-02 00:00:00;31;27;36;8;;;11.6;;1005.9;
2024-06-03 00:00:00;30.6;27;37;28.6;;;10.8;;1002.8;
2024-06-04 00:00:00;29.1;27;33;16.3;;;9.4;;1003.9;
2024-06-05 00:00:00;27.1;26;29;126;;;10.9;;1006.9;
2024-06-06 00:00:00;26.3;24;29;42.2;;;7.6;;1008.5;
2024-06-07 00:00:00;28.5;26;33;10.9;;;7.6;;1004.9;
2024-06-08 00:00:00;28.9;26;33;49.5;;;11;;1002.7;
2024-06-09 00:00:00;26;26;26;41;;;10.3;;1003.9;
2024-06-10 00:00:00;28;26;31;18.8;;;10.2;;1005.2;
2024-06-11 00:00:00;30.3;28;35;0.8;;;11;;1004.8;
2024-06-12 00:00:00;31.5;28;35;1;;;7;;1003.8;
2024-06-13 00:00:00;33;29;37;0;;;6.7;;1000.9;
2024-06-14 00:00:00;33.4;30;37;0.5;;;8.7;;999.3;
2024-06-15 00:00:00;31.2;29;34;1.3;;;8.1;;1001;
2024-06-16 00:00:00;31.4;27;36;0.9;;;10.1;;1002;
2024-06-17 00:00:00;30.5;26;37;24.2;;;10.2;;1001.2;
2024-06-18 00:00:00;29.7;26;35;0.2;;;11;;1000.8;
2024-06-19 00:00:00;31.2;24;38;12.5;;;11.5;;1000.2;
2024-06-20 00:00:00;30.8;26;36;0;;;8.6;;1000.3;
2024-06-21 00:00:00;30.8;29;35;0;;;12.1;;1001.3;
2024-06-22 00:00:00;31.4;29;34;0.6;;;15;;1002.8;
2024-06-23 00:00:00;30.8;28;35;8.5;;;10.3;;1002.8;
2024-06-24 00:00:00;;27;32;31.8;;;8.6;;1002.8;
2024-06-25 00:00:00;27.7;26;31;16.5;;;10.3;;1002.9;
2024-06-26 00:00:00;27.9;26;30;18.2;;;11.7;;1007.6;
2024-06-27 00:00:00;28.6;25;33;13.4;;;11;;1008.4;
2024-06-28 00:00:00;30.1;28;33;0.5;;;16;;1005.8;
2024-06-29 00:00:00;31.4;29;36;0;;;11.3;;1003.2;
2024-06-30 00:00:00;32.1;28;36;0;;;10.1;;1001.9;
2024-07-01 00:00:00;32.5;30;35;0;;;10.5;;1000;
2024-07-02 00:00:00;29.1;27;31;11.8;;;10.8;;1001.6;
2024-07-03 00:00:00;27;26;29;16.6;;;9;;1006.3;
2024-07-04 00:00:00;30;26;34;2.7;;;13;;1008.5;
2024-07-05 00:00:00;29.8;26;35;0.4;;;13.1;;1006;
2024-07-06 00:00:00;30.5;27;35;0.2;;;14.2;;1005.3;
2024-07-07 00:00:00;31.3;28;35;1.1;;;15.6;;1005.9;
2024-07-08 00:00:00;31.3;28;35;0;;;15.6;;1005;
2024-07-09 00:00:00;31;29;36;0;;;14.8;;1004.5;
2024-07-10 00:00:00;29.4;26;32;4.6;;;10.3;;1004.7;
2024-07-11 00:00:00;30.5;27;36;0;;;10.6;;1002.9;
2024-07-12 00:00:00;31.5;28;36;0.6;;;10.8;;1001.2;
2024-07-13 00:00:00;;29;36;9.6;;;17.4;;1000.8;
2024-07-14 00:00:00;30;26;33;4.6;;;11.8;;1003.9;
2024-07-15 00:00:00;29.4;26;35;26.4;;;8.8;;1005.5;
2024-07-16 00:00:00;29.9;27;35;19.1;;;9.5;;1005.6;
2024-07-17 00:00:00;28.8;26;33;37.7;;;8.9;;1004.8;
2024-07-18 00:00:00;27.6;26;30;16.3;;;13;;1003.8;
2024-07-19 00:00:00;28.3;26;32;24.9;;;11.5;;1003.9;
2024-07-20 00:00:00;;27;32;2.7;;;9.4;;1004.8;
2024-07-21 00:00:00;30.5;27;36;4.7;;;9.9;;1004.8;
2024-07-22 00:00:00;29.5;26;33;3.6;;;7.3;;1002.3;
2024-07-23 00:00:00;26.7;25;30;93.7;;;13.7;;997.7;
2024-07-24 00:00:00;27.9;26;32;17.2;;;10.7;;995.5;
2024-07-25 00:00:00;29.5;27;33;4.4;;;8.7;;994.9;
2024-07-26 00:00:00;32.5;27;37;0;;;9.6;;995.3;
2024-07-27 00:00:00;32.7;28;37;5.4;;;9.5;;998.6;
2024-07-28 00:00:00;28.3;24;32;7;;;8.9;;1001.9;
2024-07-29 00:00:00;27.7;26;30;30.8;;;11;;1001.2;
2024-07-30 00:00:00;27.5;26;31;21.4;;;11.7;;1001.2;
2024-07-31 00:00:00;28.6;26;31;1.5;;;8.4;;1002.2;
2024-08-01 00:00:00;29.2;27;31;9.4;;;9.2;;1003.2;
2024-08-02 00:00:00;27.4;26;29;37;;;11.3;;1003.3;
2024-08-03 00:00:00;28.5;26;32;9.3;;;7.8;;1004.9;
2024-08-04 00:00:00;30.5;27;35;0.1;;;14.3;;1006.3;
2024-08-05 00:00:00;30.6;28;34;12.3;;;12.1;;1005.4;
2024-08-06 00:00:00;30.9;27;35;6.9;;;11.7;;1004.8;
2024-08-07 00:00:00;30.4;28;36;0.1;;;9.5;;1005.2;
2024-08-08 00:00:00;31.2;26;37;0;;;9.9;;1004.8;
2024-08-09 00:00:00;32.5;27;38;0;;;9.4;;1002.2;
2024-08-10 00:00:00;32.7;27;38;2.1;;;11;;1000.2;
2024-08-11 00:00:00;28.2;24;32;6;;;10.2;;1001.4;
2024-08-12 00:00:00;29.6;27;33;34.4;;;9.3;;1001.6;
2024-08-13 00:00:00;28.6;26;32;6.7;;;8.8;;1004.2;
2024-08-14 00:00:00;27.5;26;30;6.3;;;8;;1005.5;
2024-08-15 00:00:00;28.7;26;33;7.8;;;8.6;;1004.4;
2024-08-16 00:00:00;29.9;26;35;4.1;;;6.5;;1004.2;
2024-08-17 00:00:00;29.7;27;33;3;;;7.6;;1005.3;
2024-08-18 00:00:00;30;28;34;8.6;;;7.6;;1005.4;
2024-08-19 00:00:00;29.4;27;33;6.6;;;7;;1003.6;
2024-08-20 00:00:00;29.5;27;33;10;;;8.2;;1004.1;
2024-08-21 00:00:00;28.9;27;33;6.8;;;6.7;;1005.9;
2024-08-22 00:00:00;29.6;24;35;6.5;;;10.9;;1007;
2024-08-23 00:00:00;25.1;24;26;2.5;;;9;;1009.2;
2024-08-24 00:00:00;26.6;24;32;29.7;;;8.3;;1007.8;
2024-08-25 00:00:00;27.9;25;32;14.7;;;10.4;;1005.8;
2024-08-26 00:00:00;30;27;35;8;;;8.1;;1004;
2024-08-27 00:00:00;30.4;27;35;7.8;;;8;;1004;
2024-08-28 00:00:00;31.7;28;36;;;;7.9;;1003.1;
2024-08-29 00:00:00;31.3;28;35;;;;7.6;;1002.9;
2024-08-30 00:00:00;29.2;25;32;;;;10.8;;1003.3;
2024-08-31 00:00:00;30.2;27;35;;;;7.5;;1003.8;
2024-09-01 00:00:00;29.4;27;33;;;;7.4;;1003.9;
2024-09-02 00:00:00;;27;35;;;;7.2;;1003.6;
2024-09-03 00:00:00;29.3;25;34;;;;10.6;;1004;
2024-09-04 00:00:00;30.7;26;36;;;;6.5;;1003;
2024-09-05 00:00:00;31.4;27;37;1.7;;;8.9;;1001;
2024-09-06 00:00:00;29.9;26;37;14.6;;;12.3;;999.6;
2024-09-07 00:00:00;26.4;25;28;108.5;;;33.4;;993;
2024-09-08 00:00:00;27.2;25;30;16.8;;;22.3;;998.9;
2024-09-09 00:00:00;27.5;25;30;34;;;15.3;;1003.3;
2024-09-10 00:00:00;25.5;24;29;22.2;;;7.5;;1006.1;
2024-09-11 00:00:00;25.1;24;27;52.5;;;9.1;;1007.9;
2024-09-12 00:00:00;27.5;25;31;18.3;;;9.1;;1007.5;
2024-09-13 00:00:00;28.5;25;33;0.9;;;8.7;;1005.2;
