date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,5.4,3.5,10.2,0,,324,9.4,,1021,
2020-01-02 00:00:00,5.8,1.9,11.3,0,,354,6.5,,1021,
2020-01-03 00:00:00,6.8,1.4,12,0,,324,5,,1016.5,
2020-01-04 00:00:00,6.3,4.3,12.2,0,,340,8.1,,1013.9,
2020-01-05 00:00:00,6.2,0.6,10.2,1,,339,10.9,,1020.8,
2020-01-06 00:00:00,7.8,3.1,12.2,0,,321,11.6,,1025.4,
2020-01-07 00:00:00,5.3,4.2,8.2,0,,347,7.3,,1025,
2020-01-08 00:00:00,6.7,3.8,7.3,2.5,,321,7.5,,1004.4,
2020-01-09 00:00:00,10,4.6,14.9,10.9,,328,14.1,,1008.2,
2020-01-10 00:00:00,8,5.5,12.6,0,,30,8.9,,1015.5,
2020-01-11 00:00:00,6.6,5.5,10.5,0,,350,6,,1015.4,
2020-01-12 00:00:00,7.5,2.5,10.2,0,,353,5.3,,1011.2,
2020-01-13 00:00:00,8.8,4.6,13.7,0,,8,6.2,,1011.1,
2020-01-14 00:00:00,8.8,4.7,13.5,0,,325,6.5,,1019.2,
2020-01-15 00:00:00,6.1,5.9,8.4,9.4,,323,8.9,,1016.3,
2020-01-16 00:00:00,6.8,3.9,10.9,5.6,,350,8.3,,1021,
2020-01-17 00:00:00,7.7,4.1,11.1,0,,359,9,,1019.1,
2020-01-18 00:00:00,3.1,1.9,7.1,1.5,,348,11.5,,1013.6,
2020-01-19 00:00:00,6.5,1.9,11.1,7.1,,48,8.2,,1014.4,
2020-01-20 00:00:00,8.3,2,14.1,0,,284,6.7,,1012.1,
2020-01-21 00:00:00,6.6,4.2,11.8,0,,326,13.3,,1019.5,
2020-01-22 00:00:00,5.4,2,7.3,0,,331,6.7,,1028.3,
2020-01-23 00:00:00,7.1,4.1,8.3,0.5,,324,6.4,,1021.5,
2020-01-24 00:00:00,9.4,7.6,13.4,2,,330,6,,1021.7,
2020-01-25 00:00:00,7.3,5.9,10.2,0,,15,9.4,,1027.4,
2020-01-26 00:00:00,4.9,2.7,7.3,6.1,,334,5.1,,1026.8,
2020-01-27 00:00:00,4.1,3.2,6.5,0,,354,7.1,,1025.9,
2020-01-28 00:00:00,6.4,0.6,7,17,,336,12.6,,1018.1,
2020-01-29 00:00:00,12,6.8,18.6,71.4,,307,8.8,,1002.2,
2020-01-30 00:00:00,11.5,6.8,17.5,0,,350,7.4,,998.5,
2020-01-31 00:00:00,6.9,4.7,12.1,0,,327,17.6,,1004.1,
2020-02-01 00:00:00,8.2,3,13.4,0,,313,12.5,,1014.3,
2020-02-02 00:00:00,8.8,5,13.8,0,,341,10.3,,1021.1,
2020-02-03 00:00:00,9.3,5.4,15.2,0,,287,8.3,,1017.5,
2020-02-04 00:00:00,7.4,4.9,11.4,0,,46,8.5,,1019.4,
2020-02-05 00:00:00,7.3,2.9,15.2,0,,287,10.8,,1012.5,
2020-02-06 00:00:00,1.7,-0.1,6.9,0,,334,17.8,,1022.2,
2020-02-07 00:00:00,3.5,-2.1,6.9,0,,28,6.8,,1026.3,
2020-02-08 00:00:00,6.3,0.7,12.7,0,,336,9.4,,1013.8,
2020-02-09 00:00:00,3.6,1.4,8.3,0,,333,14,,1016,
2020-02-10 00:00:00,5.1,-0.2,10.1,0,,358,7.8,,1014.8,
2020-02-11 00:00:00,6.3,1.1,11.7,0,,322,9.4,,1025.2,
2020-02-12 00:00:00,10.7,1.9,16,0,,300,6.9,,1025.5,
2020-02-13 00:00:00,12,8.5,18.2,,,359,6,,1014.9,
2020-02-14 00:00:00,11.9,8.7,16,0,,334,5.9,,1018.2,
2020-02-15 00:00:00,12.3,7.6,16.2,0,,15,6.3,,1020,
2020-02-16 00:00:00,9.4,7.8,10,,,321,6.2,,1009.7,
2020-02-17 00:00:00,8.9,6.7,16.8,2,,339,7.8,,1000.4,
2020-02-18 00:00:00,7.5,2.8,12.5,0,,303,10.8,,1010.5,
2020-02-19 00:00:00,8.6,3.6,13.3,0,,311,10.1,,1024.4,
2020-02-20 00:00:00,9.3,4.7,13.1,0,,16,8,,1028.5,
2020-02-21 00:00:00,10.3,5.4,14.2,0,,112,10.2,,1033.6,
2020-02-22 00:00:00,12.7,6.5,18.2,1,,227,15.7,,1020.4,
2020-02-23 00:00:00,9.6,5.9,16,1.5,,316,11.4,,1015.5,
2020-02-24 00:00:00,10.4,4.6,15.4,0,,264,9.1,,1021.3,
2020-02-25 00:00:00,10.6,6.2,14.4,0,,339,7.7,,1019.4,
2020-02-26 00:00:00,7.3,7.3,9.4,3,,12,8.4,,1014.6,
2020-02-27 00:00:00,6.2,4.3,11.9,0,,350,14.7,,1017.6,
2020-02-28 00:00:00,8,1.9,12.4,0,,21,9.7,,1022.8,
2020-02-29 00:00:00,9.9,5.4,14.4,0,,13,8.1,,1018.2,
2020-03-01 00:00:00,12.1,6.6,17.9,1.5,,16,9,,1015.6,
2020-03-02 00:00:00,6.9,6.2,11.2,5.1,,2,9.6,,1016.5,
2020-03-03 00:00:00,12.2,5.3,17.8,5.1,,317,11.2,,1019.9,
2020-03-04 00:00:00,8.2,8.1,9.5,0,,357,7.5,,1019,
2020-03-05 00:00:00,8.8,6.1,13.7,2.5,,313,17.8,,1006.4,
2020-03-06 00:00:00,9.2,5.4,15.1,0,,307,14.7,,1017.1,
2020-03-07 00:00:00,7.2,5.2,10.4,0,,10,8.5,,1023.2,
2020-03-08 00:00:00,8.1,5.6,8.7,4.1,,343,8.6,,1018.8,
2020-03-09 00:00:00,14.6,7.6,19.6,3.6,,5,10.6,,1016.7,
2020-03-10 00:00:00,15.1,12.6,17.5,2.5,,76,8.7,,1004,
2020-03-11 00:00:00,13.7,10.5,20.4,22.1,,320,10.7,,999.3,
2020-03-12 00:00:00,11.4,7,16.7,0,,349,14.5,,1019.2,
2020-03-13 00:00:00,12.5,6.8,17.5,0,,218,9.3,,1015.9,
2020-03-14 00:00:00,3.8,2.5,12,1,,18,12.3,,1009.3,
2020-03-15 00:00:00,7.8,1.8,11.8,23.9,,264,9.1,,1005.6,
2020-03-16 00:00:00,6.7,4.1,14.4,0,,318,16.9,,1006.4,
2020-03-17 00:00:00,8.7,2.3,11.9,0,,198,12.5,,1015.3,
2020-03-18 00:00:00,12.4,4.8,17.8,0,,253,9.5,,1012.7,
2020-03-19 00:00:00,16.4,6.5,21.5,0,,196,13.2,,1010.2,
2020-03-20 00:00:00,12.9,10.5,18.7,1,,324,12.3,,1002.1,
2020-03-21 00:00:00,14.6,7.6,21,0,,211,10.8,,1010.8,
2020-03-22 00:00:00,16.8,10.5,23.7,0,,234,12.1,,1006.9,
2020-03-23 00:00:00,8.6,7.4,12.6,0,,72,10,,1010.1,
2020-03-24 00:00:00,7.8,5.5,12.6,0,,328,16.4,,1014.2,
2020-03-25 00:00:00,11.1,3.4,16,0,,297,10.6,,1020.3,
2020-03-26 00:00:00,13.8,7.5,20,0,,190,8.1,,1020.9,
2020-03-27 00:00:00,18.6,9.1,20.7,0,,218,16.2,,1015.9,
2020-03-28 00:00:00,11.2,7.9,23.3,0.5,,121,16.1,,1011.4,
2020-03-29 00:00:00,3.2,0.8,7.6,43.9,,349,10.3,,1019.6,
2020-03-30 00:00:00,8.9,3.5,10,15.5,,345,7.3,,1023,
2020-03-31 00:00:00,10.2,8.2,12.4,0,,348,6.6,,1022.6,
2020-04-01 00:00:00,12.6,8.9,12.8,2,,332,9.7,,1008,
2020-04-02 00:00:00,12.4,9.2,19,29,,314,21.6,,1005.5,
2020-04-03 00:00:00,13.5,6.4,17.4,0,,146,11.9,,1019.7,
2020-04-04 00:00:00,16.1,8.6,21.6,0,,216,13.9,,1013.8,
2020-04-05 00:00:00,8.9,5.9,15.5,0,,26,10.2,,1011.2,
2020-04-06 00:00:00,12.8,5.6,17,0,,288,10.5,,1014,
2020-04-07 00:00:00,12.4,7.9,16.8,0,,63,10,,1013.6,
2020-04-08 00:00:00,15.3,7.9,19,0,,165,9.3,,1012.4,
2020-04-09 00:00:00,11.9,8.1,18.7,0,,25,12,,1015.2,
2020-04-10 00:00:00,11.2,7.4,16.5,0.5,,340,13.6,,1017.5,
2020-04-11 00:00:00,11.4,6.8,16.2,0,,65,11.5,,1018.3,
2020-04-12 00:00:00,10.4,7.4,13.3,5.1,,10,8.2,,1014.3,
2020-04-13 00:00:00,7.5,5.6,9.8,22.6,,339,14.7,,996.5,
2020-04-14 00:00:00,11.4,5.4,17,113,,329,17.2,,1004.4,
2020-04-15 00:00:00,14.8,5.5,20,0,,227,12.1,,1011.9,
2020-04-16 00:00:00,10.9,8.7,15.2,0,,49,12.9,,1016.8,
2020-04-17 00:00:00,13.6,8.3,16.4,0.5,,94,11.2,,1024.4,
2020-04-18 00:00:00,12.4,10.2,16.1,27.4,,146,11.9,,1010.1,
2020-04-19 00:00:00,14.1,9,22,62.5,,14,12.1,,1011.8,
2020-04-20 00:00:00,10.1,8.3,10.5,6.1,,0,8.9,,1012.3,
2020-04-21 00:00:00,14.8,9,17.9,8.9,,171,6.2,,1006.6,
2020-04-22 00:00:00,12.5,10.8,18.5,0,,27,8.1,,1004.1,
2020-04-23 00:00:00,12.3,6.6,15.9,1,,288,10.9,,1007.2,
2020-04-24 00:00:00,11.4,7.6,17,0,,325,12.2,,1010,
2020-04-25 00:00:00,15.1,5.3,17.8,0.5,,186,12,,1016.9,
2020-04-26 00:00:00,17.8,11.5,23.4,0,,193,18.2,,1012.7,
2020-04-27 00:00:00,11.5,9.5,16.7,0,,52,8.8,,1016.1,
2020-04-28 00:00:00,12.9,8,19,12.4,,123,7.2,,1017.5,
2020-04-29 00:00:00,15.9,8.9,20.5,5.1,,174,9.9,,1018.3,
2020-04-30 00:00:00,19.2,11.7,23.1,0,,89,10.2,,1018.7,
2020-05-01 00:00:00,19.7,16.5,24.9,0,,180,14.6,,1013.9,
2020-05-02 00:00:00,20.9,15.3,25.5,0,,170,10.1,,1012.3,
2020-05-03 00:00:00,20.8,16.5,24.8,0,,170,15.6,,1012.6,
2020-05-04 00:00:00,19.2,17.6,21.2,1.5,,168,11.5,,1008.4,
2020-05-05 00:00:00,20.5,16.7,28.4,0.5,,130,11.8,,1008.9,
2020-05-06 00:00:00,15.1,14.8,17,0,,0,8.1,,1012.1,
2020-05-07 00:00:00,16.3,11,21.4,19.6,,5,11.1,,1014.3,
2020-05-08 00:00:00,17.7,11.1,21.5,0,,180,12.7,,1021.3,
2020-05-09 00:00:00,19.1,13.9,21.4,0,,189,15.5,,1018,
2020-05-10 00:00:00,22.4,17.5,24.8,1,,185,18.9,,1006.1,
2020-05-11 00:00:00,22.3,20.2,28,0.5,,133,10.8,,1001.7,
2020-05-12 00:00:00,21.6,19.2,25.5,0,,65,8.9,,1005.3,
2020-05-13 00:00:00,21.7,16.8,28.3,0,,109,9.5,,1005.5,
2020-05-14 00:00:00,21.1,13.8,26.1,0,,190,12.3,,1016.2,
2020-05-15 00:00:00,22.2,15.2,26,0,,176,13.7,,1018,
2020-05-16 00:00:00,17.3,16.5,21.1,0,,179,14.6,,1011.1,
2020-05-17 00:00:00,22.7,15.8,27.4,23.9,,152,10,,1002.8,
2020-05-18 00:00:00,19.1,18.7,21.1,0,,46,7.3,,1008.3,
2020-05-19 00:00:00,15.4,14.3,19,51.6,,350,11.4,,1000,
2020-05-20 00:00:00,12.6,11.1,15.1,7.9,,12,9.8,,1007.5,
2020-05-21 00:00:00,13.4,10.7,15.7,0,,359,7.2,,1015.6,
2020-05-22 00:00:00,16,12.7,18.6,0.5,,3,8.9,,1017.9,
2020-05-23 00:00:00,18.9,15.3,22.9,1,,112,8.7,,1014.7,
2020-05-24 00:00:00,21.6,15.8,25.3,0,,157,11,,1014.5,
2020-05-25 00:00:00,21.6,18.1,25.1,0,,174,10.5,,1010.7,
2020-05-26 00:00:00,20.7,18.6,23.8,0,,130,7.2,,1008.2,
2020-05-27 00:00:00,21.7,18.4,25.9,0.5,,42,8.3,,1003.5,
2020-05-28 00:00:00,17.4,13.3,24.3,0,,79,9.8,,1007.3,
2020-05-29 00:00:00,21.5,12.9,26.7,9.4,,203,10.1,,1013.1,
2020-05-30 00:00:00,22.4,17.4,27.1,0,,192,11.8,,1019.5,
2020-05-31 00:00:00,21,18.9,23.7,0,,170,11.9,,1018.9,
2020-06-01 00:00:00,19.7,18.5,21.1,0,,161,7.2,,1012.8,
2020-06-02 00:00:00,22.9,18.9,26,4.1,,168,8.6,,1007.1,
2020-06-03 00:00:00,23.8,21.1,28.5,0,,155,8.4,,1005.4,
2020-06-04 00:00:00,23.9,20.7,27.2,0,,113,10.6,,1005.6,
2020-06-05 00:00:00,25.3,20,29.2,0,,178,11.6,,1005.3,
2020-06-06 00:00:00,22.8,19.1,27.9,0,,51,9.2,,1006.5,
2020-06-07 00:00:00,22.4,17.4,26.6,7.1,,58,11.1,,1009.6,
2020-06-08 00:00:00,24.1,19.7,27.5,0,,122,10.5,,1016.2,
2020-06-09 00:00:00,26,20.4,30.3,0,,192,11.3,,1017.9,
2020-06-10 00:00:00,26.7,21.8,31.1,0,,186,18.5,,1015,
2020-06-11 00:00:00,24.9,23.2,29.7,0,,186,22.6,,1007.2,
2020-06-12 00:00:00,26.1,22.7,30.5,10.4,,187,9.7,,1004.2,
2020-06-13 00:00:00,20.3,19.3,23.9,11.4,,54,8.8,,1007.5,
2020-06-14 00:00:00,22.4,19.5,23.6,29.5,,125,5.4,,1005.7,
2020-06-15 00:00:00,26.7,21,31.9,5.1,,179,9.2,,1000.2,
2020-06-16 00:00:00,24.8,22.1,30.3,0,,203,11.5,,1000.6,
2020-06-17 00:00:00,23.5,19.3,27.7,0,,122,12.2,,1006.2,
2020-06-18 00:00:00,21.5,19.8,24.9,0,,142,7.8,,1007.2,
2020-06-19 00:00:00,18.9,18,19.7,34,,351,8.3,,1002,
2020-06-20 00:00:00,23.8,17.1,27.4,18,,183,9.7,,1006.7,
2020-06-21 00:00:00,21.5,17.9,24.9,2.5,,91,9.3,,1011.8,
2020-06-22 00:00:00,18.8,17.7,21,3.6,,359,12.1,,1009.2,
2020-06-23 00:00:00,23.3,17.7,26.1,26.9,,166,9.7,,1010,
2020-06-24 00:00:00,21.4,19.8,26.5,0,,70,9.1,,1013.1,
2020-06-25 00:00:00,20.9,17.9,22.6,14.5,,51,7.1,,1009.7,
2020-06-26 00:00:00,26.1,19.7,30.2,0,,56,6.1,,1004.6,
2020-06-27 00:00:00,25.2,22.8,29,0,,105,6.6,,1004.3,
2020-06-28 00:00:00,21.9,20.9,24.4,19.6,,178,7.5,,1001.2,
2020-06-29 00:00:00,25.6,20.1,29.1,10.4,,180,10.7,,1006.2,
2020-06-30 00:00:00,25.3,22.2,27,0,,170,15.6,,1005,
2020-07-01 00:00:00,24.2,23.5,26.3,16.5,,182,23.8,,1002.6,
2020-07-02 00:00:00,26.4,21.7,30.5,20.6,,182,17,,1005.8,
2020-07-03 00:00:00,22.8,20.4,27.5,0,,94,8.5,,1013.8,
2020-07-04 00:00:00,25,20,27.5,31.5,,213,13.9,,1005.9,
2020-07-05 00:00:00,24.7,23.3,27.7,0,,218,11.5,,1005.5,
2020-07-06 00:00:00,25.7,22.8,26.5,36.1,,180,20.1,,1008.5,
2020-07-07 00:00:00,27.3,24.4,28.7,8.4,,185,23.1,,1007,
2020-07-08 00:00:00,25,24.5,28.3,0,,184,20.8,,1005,
2020-07-09 00:00:00,23.6,22.4,25.9,7.6,,182,13.3,,1009.1,
2020-07-10 00:00:00,26.4,22.5,27.8,9.4,,191,12.6,,1011.1,
2020-07-11 00:00:00,27.1,25.5,29.9,0.5,,188,20.2,,1005.7,
2020-07-12 00:00:00,23.9,20.5,30.7,2.5,,148,9.9,,1003.7,
2020-07-13 00:00:00,21.8,18.7,23.8,2.5,,127,10.5,,1010.6,
2020-07-14 00:00:00,22.2,20.6,23.6,8.9,,258,8.2,,1002.7,
2020-07-15 00:00:00,19.3,17.9,21.9,2.5,,64,8.4,,1000.7,
2020-07-16 00:00:00,21,17.4,24.5,5.1,,58,8.1,,1007,
2020-07-17 00:00:00,19.6,18.1,20.4,18,,25,7,,1011.1,
2020-07-18 00:00:00,21.2,19.2,21.6,32,,14,5.4,,1011.9,
2020-07-19 00:00:00,25.1,21.1,28,4.6,,174,7.8,,1011.2,
2020-07-20 00:00:00,26.6,23.1,31.2,0,,102,8.8,,1011.4,
2020-07-21 00:00:00,26.2,22.5,28.6,0.5,,146,7.4,,1012,
2020-07-22 00:00:00,26.2,25,29.3,0.5,,170,9.2,,1008.6,
2020-07-23 00:00:00,22.7,22.2,25.7,5.6,,351,5.8,,1008.6,
2020-07-24 00:00:00,25.1,21.6,27,25.9,,171,4.2,,1009.8,
2020-07-25 00:00:00,25,24,26.9,17,,207,7.2,,1011.1,
2020-07-26 00:00:00,25.7,23.5,30.6,18.5,,181,11.4,,1014,
2020-07-27 00:00:00,26.4,23.9,29.5,6.6,,197,13.2,,1013.7,
2020-07-28 00:00:00,25.9,24,30.6,2.5,,220,9.1,,1010.1,
2020-07-29 00:00:00,22.3,21.5,25.4,1.5,,54,9.9,,1013.4,
2020-07-30 00:00:00,23.9,20.4,26,0,,64,7,,1015.8,
2020-07-31 00:00:00,25,22.5,28.5,1,,130,6.1,,1012.2,
2020-08-01 00:00:00,26.1,21.8,30.6,0.5,,26,9.1,,1011.9,
2020-08-02 00:00:00,26.3,22.6,30.9,0,,56,8.1,,1013.8,
2020-08-03 00:00:00,27.8,22.3,32.2,0,,140,8.6,,1013.8,
2020-08-04 00:00:00,28.7,24.5,32.5,0,,175,10.1,,1014.8,
2020-08-05 00:00:00,29.1,25.8,33.5,0,,167,10.7,,1016.1,
2020-08-06 00:00:00,28.6,25.5,32.1,0,,164,13.1,,1013.4,
2020-08-07 00:00:00,29.4,26,34.3,0,,171,12.7,,1007.8,
2020-08-08 00:00:00,27.4,25.6,31.9,0,,72,9.6,,1008.7,
2020-08-09 00:00:00,29.8,23.4,33.9,0,,157,8,,1009.6,
2020-08-10 00:00:00,30.7,26.9,34,0,,211,8.2,,1012.9,
2020-08-11 00:00:00,31.9,27,36.6,0,,197,14.8,,1012.4,
2020-08-12 00:00:00,29.5,27.5,34.7,0,,203,8.6,,1011.7,
2020-08-13 00:00:00,28.7,25.8,35.1,0.5,,16,7.2,,1009.2,
2020-08-14 00:00:00,30.1,24.9,33.8,21.6,,110,9.1,,1008.3,
2020-08-15 00:00:00,31.6,26.9,35.4,0,,175,7.8,,1006.8,
2020-08-16 00:00:00,30.6,28.3,34.3,0,,72,9.4,,1008.7,
2020-08-17 00:00:00,31.1,27.2,36.5,0,,189,9.9,,1009.9,
2020-08-18 00:00:00,29.4,28.4,33.8,0,,94,10.5,,1009.8,
2020-08-19 00:00:00,29.1,25.6,33.1,0,,139,9.6,,1011,
2020-08-20 00:00:00,29.7,25.8,34.2,0,,177,11.1,,1011.7,
2020-08-21 00:00:00,30.2,26,35.6,0,,176,10.3,,1012.3,
2020-08-22 00:00:00,28.8,25.7,34.4,0,,112,9.4,,1011.3,
2020-08-23 00:00:00,25.1,23.3,28.5,0,,59,6.9,,1009.2,
2020-08-24 00:00:00,27.6,23,32,38.1,,32,9.8,,1007.6,
2020-08-25 00:00:00,27.7,25,31.6,0,,99,8.9,,1010.3,
2020-08-26 00:00:00,29.7,24.3,33.1,0,,145,10.3,,1012.1,
2020-08-27 00:00:00,29.4,26.3,32.8,0,,146,11,,1012.4,
2020-08-28 00:00:00,30.2,27,33.7,0,,161,12.3,,1012,
2020-08-29 00:00:00,30.2,26.9,34.3,0,,173,12.1,,1010.6,
2020-08-30 00:00:00,29.9,26.6,34.4,0,,167,11.9,,1009.9,
2020-08-31 00:00:00,25.8,23.4,31.3,0,,73,10.1,,1010.9,
2020-09-01 00:00:00,25.6,21.9,27,1.5,,356,9.1,,1013.2,
2020-09-02 00:00:00,27.7,24,30.7,2.5,,358,9.2,,1013.2,
2020-09-03 00:00:00,28.4,26.5,31.6,7.6,,164,14.5,,1011.9,
2020-09-04 00:00:00,28.9,25.3,35,1.5,,193,10.5,,1013.4,
2020-09-05 00:00:00,28.1,25.6,32.9,0,,27,9.5,,1012.8,
2020-09-06 00:00:00,25.8,22.5,28.7,24.9,,78,10,,1013.1,
2020-09-07 00:00:00,27.6,24.2,30.5,13,,166,15.5,,1013.5,
2020-09-08 00:00:00,29.1,27,33.3,15,,187,17.7,,1014.8,
2020-09-09 00:00:00,28.6,25.3,33.1,0,,172,13.5,,1013.1,
2020-09-10 00:00:00,27.7,25.2,31.3,0.5,,170,13,,1011.4,
2020-09-11 00:00:00,27.5,25.3,32.2,0,,164,11,,1014.4,
2020-09-12 00:00:00,22.9,22.4,27.7,6.1,,14,9.6,,1014.3,
2020-09-13 00:00:00,23.4,20,26.9,8.4,,64,8.3,,1011.2,
2020-09-14 00:00:00,23.6,20.9,26.4,1,,66,8.7,,1010.9,
2020-09-15 00:00:00,23.8,20.9,27.4,0.5,,58,6.4,,1013.7,
2020-09-16 00:00:00,24.2,21.2,27.1,0,,55,7,,1014,
2020-09-17 00:00:00,26.5,22.1,27.6,2,,116,7.3,,1012.1,
2020-09-18 00:00:00,28.4,26.5,33.4,0,,194,20.4,,1007.1,
2020-09-19 00:00:00,23.6,22.9,27,0,,30,10.5,,1011,
2020-09-20 00:00:00,21.6,21.1,23.6,0,,350,7.2,,1014,
2020-09-21 00:00:00,22.1,19.8,25.4,1,,31,8.1,,1014.6,
2020-09-22 00:00:00,22.1,19.3,27.3,0,,22,8.6,,1017.4,
2020-09-23 00:00:00,19.9,18.7,22.6,7.1,,349,9.1,,1014.9,
2020-09-24 00:00:00,18.9,18,21.4,9.4,,341,12.2,,1013.8,
2020-09-25 00:00:00,19.5,17.8,20.4,6.6,,334,11.5,,1007.2,
2020-09-26 00:00:00,18.2,18,19.9,6.6,,10,7.6,,1008,
2020-09-27 00:00:00,19.6,17.6,23.4,3,,20,5.7,,1009.8,
2020-09-28 00:00:00,21.9,16,26.5,0.5,,16,8.3,,1012.3,
2020-09-29 00:00:00,18.9,17.4,22.8,0,,23,11,,1012,
2020-09-30 00:00:00,20.7,14.7,24.7,0,,21,8.9,,1007.9,
2020-10-01 00:00:00,19.1,17.3,23.5,0.5,,37,6.1,,1010.6,
2020-10-02 00:00:00,21.7,16.2,25.7,0.5,,190,8.8,,1016.5,
2020-10-03 00:00:00,21.9,18.4,25.1,0,,136,6.4,,1017.1,
2020-10-04 00:00:00,22.4,19.5,25.9,0,,205,7.4,,1012.6,
2020-10-05 00:00:00,21.2,20.3,23.7,0,,0,7.6,,1006.5,
2020-10-06 00:00:00,20.4,19,24.2,0,,13,8.8,,1015.3,
2020-10-07 00:00:00,17.2,14.9,22.3,0,,27,9.7,,1024,
2020-10-08 00:00:00,14.7,13.8,15.4,24.9,,346,8.4,,1026,
2020-10-09 00:00:00,14.6,13.9,15.3,37.6,,334,9.7,,1025.6,
2020-10-10 00:00:00,17,13.8,17,59.9,,340,9.7,,1018.1,
2020-10-11 00:00:00,20.3,16.8,23,39.1,,347,9.3,,1011.4,
2020-10-12 00:00:00,21.8,18.6,24.7,0.5,,348,8,,1010.8,
2020-10-13 00:00:00,21.7,19.1,26,0,,26,8.5,,1011.9,
2020-10-14 00:00:00,19.9,18.6,22.7,0,,55,7.8,,1017.9,
2020-10-15 00:00:00,15.6,14.8,19.5,0,,22,10.4,,1019.8,
2020-10-16 00:00:00,15.9,13.9,18.8,1,,18,10.6,,1021.3,
2020-10-17 00:00:00,11.9,11.5,15.8,5.1,,345,7.8,,1021.6,
2020-10-18 00:00:00,14.4,11.3,18.1,18.5,,348,7.4,,1022,
2020-10-19 00:00:00,13.1,11.5,16.9,0,,318,8.3,,1022.9,
2020-10-20 00:00:00,16,10.5,20.6,8.9,,4,8.6,,1024.8,
2020-10-21 00:00:00,16.6,11.9,20.9,0,,6,9.5,,1025.3,
2020-10-22 00:00:00,18.1,14.2,21.5,0,,336,8.6,,1018.6,
2020-10-23 00:00:00,16.8,14.7,17.7,0,,333,6.8,,1003.8,
2020-10-24 00:00:00,15.9,14.4,20.5,8.4,,329,10.9,,1005.3,
2020-10-25 00:00:00,15.3,12.2,20.3,0,,289,9.2,,1012.3,
2020-10-26 00:00:00,17.2,10.7,22.4,0,,213,7.2,,1016,
2020-10-27 00:00:00,16.6,13.8,20.4,0,,15,8.5,,1019.2,
2020-10-28 00:00:00,16.7,13.1,19.3,0,,241,6.7,,1019.5,
2020-10-29 00:00:00,17.2,13,22.5,0,,328,10.3,,1016.2,
2020-10-30 00:00:00,13.6,11.7,17.2,0,,345,12.5,,1018.5,
2020-10-31 00:00:00,13.7,9.7,18.4,0,,26,8.6,,1025.5,
2020-11-01 00:00:00,15.2,9,19.5,0,,338,7.1,,1025.7,
2020-11-02 00:00:00,15.9,11.6,23.4,0,,345,6.4,,1017.5,
2020-11-03 00:00:00,14.2,13.6,16.8,7.1,,343,6.7,,1007.5,
2020-11-04 00:00:00,13.1,10.7,17.8,0,,323,10.5,,1014,
2020-11-05 00:00:00,13.9,9.1,19.2,0,,358,7.3,,1023.9,
2020-11-06 00:00:00,13,10.6,15.9,0,,337,6.1,,1025.1,
2020-11-07 00:00:00,16.4,11.1,19.6,0,,320,5.6,,1015.6,
2020-11-08 00:00:00,16.8,13.9,21.7,0,,351,6.2,,1009.1,
2020-11-09 00:00:00,12.5,11,16.6,2.5,,332,10.9,,1013.1,
2020-11-10 00:00:00,11.8,8.6,16.2,0,,349,8.7,,1019.6,
2020-11-11 00:00:00,11.2,9,16.3,0,,352,11.6,,1028.2,
2020-11-12 00:00:00,11.3,6.2,12.8,0,,0,8,,1032.9,
2020-11-13 00:00:00,14.4,9.7,18.5,0,,340,6.3,,1025.1,
2020-11-14 00:00:00,13.3,10.8,20,0,,17,8.6,,1025.7,
2020-11-15 00:00:00,13.8,7.5,18.5,0,,258,8.7,,1028.8,
2020-11-16 00:00:00,15.9,9.1,21.3,0,,346,5.3,,1023.2,
2020-11-17 00:00:00,15,10.8,20.2,0,,54,8.7,,1027.6,
2020-11-18 00:00:00,16.7,10.3,21.4,0,,354,7.3,,1025.4,
2020-11-19 00:00:00,21.6,13.2,23.9,0,,168,12.7,,1018.8,
2020-11-20 00:00:00,20.4,18.9,23.2,0,,202,19.4,,1008,
2020-11-21 00:00:00,14.2,11.6,19.3,0,,339,13.2,,1014.4,
2020-11-22 00:00:00,15.9,8.5,19.1,0,,194,10.4,,1019.2,
2020-11-23 00:00:00,14.9,12.4,20,0,,351,9.6,,1013.7,
2020-11-24 00:00:00,11.2,11,12.9,0,,0,10.4,,1024.1,
2020-11-25 00:00:00,10.6,9.2,11.8,1.5,,341,8.3,,1022.7,
2020-11-26 00:00:00,13.3,9.2,18.3,3.6,,326,5.4,,1020.8,
2020-11-27 00:00:00,11.2,10.5,12.7,0,,52,8.4,,1019.8,
2020-11-28 00:00:00,11.4,9,16.4,0,,336,13,,1013.1,
2020-11-29 00:00:00,9.4,8.2,12.4,0,,34,6.8,,1021.7,
2020-11-30 00:00:00,10.3,5.2,14.5,0,,5,6.8,,1023.4,
2020-12-01 00:00:00,10.4,5.6,14.7,0,,33,7.4,,1027.3,
2020-12-02 00:00:00,7.8,7.2,9.7,,,359,8.6,,1026.1,
2020-12-03 00:00:00,7.9,6.7,10,0.5,,340,7.3,,1017.7,
2020-12-04 00:00:00,9.1,5.8,13.4,0,,10,8.4,,1022.1,
2020-12-05 00:00:00,6.3,4.4,7.7,1.5,,325,7.7,,1024.8,
2020-12-06 00:00:00,8.3,4.4,12.7,2,,21,5.4,,1024.1,
2020-12-07 00:00:00,10.2,4.7,15.7,0,,331,5.2,,1020,
